language,structure,case,n,implementation,run,time_sec
cpp,hash_table,4. Get existing random order,10000000,HashTable,4,4.387214240
cpp,hash_table,4. Get existing random order,10000000,HashTable,5,4.398690133
cpp,hash_table,4. Get existing random order,10000000,unordered_flat_map,1,2.047580935
cpp,hash_table,4. Get existing random order,10000000,unordered_flat_map,2,2.022493178
cpp,hash_table,4. Get existing random order,10000000,unordered_flat_map,3,2.008497856
cpp,hash_table,4. Get existing random order,10000000,unordered_flat_map,4,2.021696693
cpp,hash_table,4. Get existing random order,10000000,unordered_flat_map,5,2.025551097
cpp,hash_table,4. Get existing random order,15000000,HashTable,1,6.675285107
cpp,hash_table,4. Get existing random order,15000000,HashTable,2,6.556856900
cpp,hash_table,4. Get existing random order,15000000,HashTable,3,6.547379462
cpp,hash_table,4. Get existing random order,15000000,HashTable,4,6.533963050
cpp,hash_table,4. Get existing random order,15000000,HashTable,5,6.537295527
cpp,hash_table,4. Get existing random order,15000000,unordered_flat_map,1,3.415998949
cpp,hash_table,4. Get existing random order,15000000,unordered_flat_map,2,3.371554735
cpp,hash_table,4. Get existing random order,15000000,unordered_flat_map,3,3.373893499
cpp,hash_table,4. Get existing random order,15000000,unordered_flat_map,4,3.369963728
cpp,hash_table,4. Get existing random order,15000000,unordered_flat_map,5,3.371461024
cpp,hash_table,5. Get missing keys,10000,HashTable,1,0.001661662
cpp,hash_table,5. Get missing keys,10000,HashTable,2,0.001567332
cpp,hash_table,5. Get missing keys,10000,HashTable,3,0.001511165
cpp,hash_table,5. Get missing keys,10000,HashTable,4,0.001526101
cpp,hash_table,5. Get missing keys,10000,HashTable,5,0.001795827
cpp,hash_table,5. Get missing keys,10000,unordered_flat_map,1,0.001470065
cpp,hash_table,5. Get missing keys,10000,unordered_flat_map,2,0.001208973
cpp,hash_table,5. Get missing keys,10000,unordered_flat_map,3,0.001031967
cpp,hash_table,5. Get missing keys,10000,unordered_flat_map,4,0.000997594
cpp,hash_table,5. Get missing keys,10000,unordered_flat_map,5,0.000969616
cpp,hash_table,5. Get missing keys,50000,HashTable,1,0.006908700
cpp,hash_table,5. Get missing keys,50000,HashTable,2,0.006788030
cpp,hash_table,5. Get missing keys,50000,HashTable,3,0.006802713
cpp,hash_table,5. Get missing keys,50000,HashTable,4,0.006747516
cpp,hash_table,5. Get missing keys,50000,HashTable,5,0.006727135
cpp,hash_table,5. Get missing keys,50000,unordered_flat_map,1,0.004577160
cpp,hash_table,5. Get missing keys,50000,unordered_flat_map,2,0.004955590
cpp,hash_table,5. Get missing keys,50000,unordered_flat_map,3,0.004615605
cpp,hash_table,5. Get missing keys,50000,unordered_flat_map,4,0.004535579
cpp,hash_table,5. Get missing keys,50000,unordered_flat_map,5,0.004477319
cpp,hash_table,5. Get missing keys,100000,HashTable,1,0.014680776
cpp,hash_table,5. Get missing keys,100000,HashTable,2,0.013700613
cpp,hash_table,5. Get missing keys,100000,HashTable,3,0.014432516
cpp,hash_table,5. Get missing keys,100000,HashTable,4,0.014899651
cpp,hash_table,5. Get missing keys,100000,HashTable,5,0.014896416
cpp,hash_table,5. Get missing keys,100000,unordered_flat_map,1,0.009624981
cpp,hash_table,5. Get missing keys,100000,unordered_flat_map,2,0.009171305
cpp,hash_table,5. Get missing keys,100000,unordered_flat_map,3,0.009014902
cpp,hash_table,5. Get missing keys,100000,unordered_flat_map,4,0.009054572
cpp,hash_table,5. Get missing keys,100000,unordered_flat_map,5,0.008977886
cpp,hash_table,5. Get missing keys,200000,HashTable,1,0.030386602
cpp,hash_table,5. Get missing keys,200000,HashTable,2,0.030802572
cpp,hash_table,5. Get missing keys,200000,HashTable,3,0.028760385
cpp,hash_table,5. Get missing keys,200000,HashTable,4,0.028231279
cpp,hash_table,5. Get missing keys,200000,HashTable,5,0.029949267
cpp,hash_table,5. Get missing keys,200000,unordered_flat_map,1,0.019097472
cpp,hash_table,5. Get missing keys,200000,unordered_flat_map,2,0.018568445
cpp,hash_table,5. Get missing keys,200000,unordered_flat_map,3,0.018085294
cpp,hash_table,5. Get missing keys,200000,unordered_flat_map,4,0.018161811
cpp,hash_table,5. Get missing keys,200000,unordered_flat_map,5,0.020250263
cpp,hash_table,5. Get missing keys,500000,HashTable,1,0.113212152
cpp,hash_table,5. Get missing keys,500000,HashTable,2,0.109268212
cpp,hash_table,5. Get missing keys,500000,HashTable,3,0.110864329
cpp,hash_table,5. Get missing keys,500000,HashTable,4,0.112077966
cpp,hash_table,5. Get missing keys,500000,HashTable,5,0.119462844
cpp,hash_table,5. Get missing keys,500000,unordered_flat_map,1,0.049085632
cpp,hash_table,5. Get missing keys,500000,unordered_flat_map,2,0.048161990
cpp,hash_table,5. Get missing keys,500000,unordered_flat_map,3,0.046309168
cpp,hash_table,5. Get missing keys,500000,unordered_flat_map,4,0.046711123
cpp,hash_table,5. Get missing keys,500000,unordered_flat_map,5,0.046184064
cpp,hash_table,5. Get missing keys,1000000,HashTable,1,0.304929286
cpp,hash_table,5. Get missing keys,1000000,HashTable,2,0.310997966
cpp,hash_table,5. Get missing keys,1000000,HashTable,3,0.307216091
cpp,hash_table,5. Get missing keys,1000000,HashTable,4,0.309306471
cpp,hash_table,5. Get missing keys,1000000,HashTable,5,0.310804895
cpp,hash_table,5. Get missing keys,1000000,unordered_flat_map,1,0.102595774
cpp,hash_table,5. Get missing keys,1000000,unordered_flat_map,2,0.096237267
cpp,hash_table,5. Get missing keys,1000000,unordered_flat_map,3,0.096890410
cpp,hash_table,5. Get missing keys,1000000,unordered_flat_map,4,0.095839855
cpp,hash_table,5. Get missing keys,1000000,unordered_flat_map,5,0.102607035
cpp,hash_table,5. Get missing keys,2000000,HashTable,1,0.695109883
cpp,hash_table,5. Get missing keys,2000000,HashTable,2,0.696898137
cpp,hash_table,5. Get missing keys,2000000,HashTable,3,0.696521840
cpp,hash_table,5. Get missing keys,2000000,HashTable,4,0.698318860
cpp,hash_table,5. Get missing keys,2000000,HashTable,5,0.697408939
cpp,hash_table,5. Get missing keys,2000000,unordered_flat_map,1,0.217309794
cpp,hash_table,5. Get missing keys,2000000,unordered_flat_map,2,0.223183218
cpp,hash_table,5. Get missing keys,2000000,unordered_flat_map,3,0.212002790
cpp,hash_table,5. Get missing keys,2000000,unordered_flat_map,4,0.223888004
cpp,hash_table,5. Get missing keys,2000000,unordered_flat_map,5,0.215659948
cpp,hash_table,5. Get missing keys,5000000,HashTable,1,1.892605626
cpp,hash_table,5. Get missing keys,5000000,HashTable,2,1.913243731
cpp,hash_table,5. Get missing keys,5000000,HashTable,3,1.906412229
cpp,hash_table,5. Get missing keys,5000000,HashTable,4,1.904464856
cpp,hash_table,5. Get missing keys,5000000,HashTable,5,1.921387927
cpp,hash_table,5. Get missing keys,5000000,unordered_flat_map,1,0.810774458
cpp,hash_table,5. Get missing keys,5000000,unordered_flat_map,2,0.798042666
cpp,hash_table,5. Get missing keys,5000000,unordered_flat_map,3,0.802636255
cpp,hash_table,5. Get missing keys,5000000,unordered_flat_map,4,0.794732662
cpp,hash_table,5. Get missing keys,5000000,unordered_flat_map,5,0.805347828
cpp,hash_table,5. Get missing keys,10000000,HashTable,1,3.921085704
cpp,hash_table,5. Get missing keys,10000000,HashTable,2,3.901069168
cpp,hash_table,5. Get missing keys,10000000,HashTable,3,3.943412814
cpp,hash_table,5. Get missing keys,10000000,HashTable,4,3.934564346
cpp,hash_table,5. Get missing keys,10000000,HashTable,5,3.892719757
cpp,hash_table,5. Get missing keys,10000000,unordered_flat_map,1,2.020959591
cpp,hash_table,5. Get missing keys,10000000,unordered_flat_map,2,2.010390388
cpp,hash_table,5. Get missing keys,10000000,unordered_flat_map,3,2.015918151
cpp,hash_table,5. Get missing keys,10000000,unordered_flat_map,4,2.023113162
cpp,hash_table,5. Get missing keys,10000000,unordered_flat_map,5,1.826232565
cpp,hash_table,5. Get missing keys,15000000,HashTable,1,5.757288555
cpp,hash_table,5. Get missing keys,15000000,HashTable,2,5.768595351
cpp,hash_table,5. Get missing keys,15000000,HashTable,3,5.758538823
cpp,hash_table,5. Get missing keys,15000000,HashTable,4,5.760609845
cpp,hash_table,5. Get missing keys,15000000,HashTable,5,5.754514616
cpp,hash_table,5. Get missing keys,15000000,unordered_flat_map,1,3.305796326
cpp,hash_table,5. Get missing keys,15000000,unordered_flat_map,2,3.296413048
cpp,hash_table,5. Get missing keys,15000000,unordered_flat_map,3,3.302553262
cpp,hash_table,5. Get missing keys,15000000,unordered_flat_map,4,3.295633059
cpp,hash_table,5. Get missing keys,15000000,unordered_flat_map,5,3.305945578
cpp,hash_table,6. Delete,10000,HashTable,1,0.003839341
cpp,hash_table,6. Delete,10000,HashTable,2,0.003986582
cpp,hash_table,6. Delete,10000,HashTable,3,0.003403789
cpp,hash_table,6. Delete,10000,HashTable,4,0.003564878
cpp,hash_table,6. Delete,10000,HashTable,5,0.003589121
cpp,hash_table,6. Delete,10000,unordered_flat_map,1,0.001948205
cpp,hash_table,6. Delete,10000,unordered_flat_map,2,0.001849899
cpp,hash_table,6. Delete,10000,unordered_flat_map,3,0.001771104
cpp,hash_table,6. Delete,10000,unordered_flat_map,4,0.001904194
cpp,hash_table,6. Delete,10000,unordered_flat_map,5,0.002570411
cpp,hash_table,6. Delete,50000,HashTable,1,0.014871733
cpp,hash_table,6. Delete,50000,HashTable,2,0.013294191
cpp,hash_table,6. Delete,50000,HashTable,3,0.013252051
cpp,hash_table,6. Delete,50000,HashTable,4,0.013076455
cpp,hash_table,6. Delete,50000,HashTable,5,0.012939521
cpp,hash_table,6. Delete,50000,unordered_flat_map,1,0.008695143
cpp,hash_table,6. Delete,50000,unordered_flat_map,2,0.008961852
cpp,hash_table,6. Delete,50000,unordered_flat_map,3,0.008536150
cpp,hash_table,6. Delete,50000,unordered_flat_map,4,0.008581449
cpp,hash_table,6. Delete,50000,unordered_flat_map,5,0.008667793
cpp,hash_table,6. Delete,100000,HashTable,1,0.029861868
cpp,hash_table,6. Delete,100000,HashTable,2,0.027446525
cpp,hash_table,6. Delete,100000,HashTable,3,0.026544003
cpp,hash_table,6. Delete,100000,HashTable,4,0.026265724
cpp,hash_table,6. Delete,100000,HashTable,5,0.026783827
cpp,hash_table,6. Delete,100000,unordered_flat_map,1,0.017590135
cpp,hash_table,6. Delete,100000,unordered_flat_map,2,0.017482609
cpp,hash_table,6. Delete,100000,unordered_flat_map,3,0.017332424
cpp,hash_table,6. Delete,100000,unordered_flat_map,4,0.020337806
cpp,hash_table,6. Delete,100000,unordered_flat_map,5,0.018926662
cpp,hash_table,6. Delete,200000,HashTable,1,0.060883397
cpp,hash_table,6. Delete,200000,HashTable,2,0.060122808
cpp,hash_table,6. Delete,200000,HashTable,3,0.054845112
cpp,hash_table,6. Delete,200000,HashTable,4,0.055022193
cpp,hash_table,6. Delete,200000,HashTable,5,0.054207206
cpp,hash_table,6. Delete,200000,unordered_flat_map,1,0.037098734
cpp,hash_table,6. Delete,200000,unordered_flat_map,2,0.035475605
cpp,hash_table,6. Delete,200000,unordered_flat_map,3,0.036568060
cpp,hash_table,6. Delete,200000,unordered_flat_map,4,0.045043091
cpp,hash_table,6. Delete,200000,unordered_flat_map,5,0.046686325
cpp,hash_table,6. Delete,500000,HashTable,1,0.138087892
cpp,hash_table,6. Delete,500000,HashTable,2,0.130050619
cpp,hash_table,6. Delete,500000,HashTable,3,0.134135911
cpp,hash_table,6. Delete,500000,HashTable,4,0.130735258
cpp,hash_table,6. Delete,500000,HashTable,5,0.130559279
cpp,hash_table,6. Delete,500000,unordered_flat_map,1,0.136953966
cpp,hash_table,6. Delete,500000,unordered_flat_map,2,0.131838357
cpp,hash_table,6. Delete,500000,unordered_flat_map,3,0.129527486
cpp,hash_table,6. Delete,500000,unordered_flat_map,4,0.131583571
cpp,hash_table,6. Delete,500000,unordered_flat_map,5,0.137944427
cpp,hash_table,6. Delete,1000000,HashTable,1,0.276183914
cpp,hash_table,6. Delete,1000000,HashTable,2,0.262232524
cpp,hash_table,6. Delete,1000000,HashTable,3,0.263694017
cpp,hash_table,6. Delete,1000000,HashTable,4,0.265896816
cpp,hash_table,6. Delete,1000000,HashTable,5,0.261952078
cpp,hash_table,6. Delete,1000000,unordered_flat_map,1,0.276688360
cpp,hash_table,6. Delete,1000000,unordered_flat_map,2,0.283733675
cpp,hash_table,6. Delete,1000000,unordered_flat_map,3,0.281835633
cpp,hash_table,6. Delete,1000000,unordered_flat_map,4,0.289286049
cpp,hash_table,6. Delete,1000000,unordered_flat_map,5,0.281164137
cpp,hash_table,6. Delete,2000000,HashTable,1,0.554854693
cpp,hash_table,6. Delete,2000000,HashTable,2,0.527423631
cpp,hash_table,6. Delete,2000000,HashTable,3,0.526030720
cpp,hash_table,6. Delete,2000000,HashTable,4,0.525845976
cpp,hash_table,6. Delete,2000000,HashTable,5,0.529711649
cpp,hash_table,6. Delete,2000000,unordered_flat_map,1,0.639769015
cpp,hash_table,6. Delete,2000000,unordered_flat_map,2,0.633015237
cpp,hash_table,6. Delete,2000000,unordered_flat_map,3,0.639555057
cpp,hash_table,6. Delete,2000000,unordered_flat_map,4,0.638449124
cpp,hash_table,6. Delete,2000000,unordered_flat_map,5,0.638153734
cpp,hash_table,6. Delete,5000000,HashTable,1,1.316455902
cpp,hash_table,6. Delete,5000000,HashTable,2,1.292428691
cpp,hash_table,6. Delete,5000000,HashTable,3,1.295412515
cpp,hash_table,6. Delete,5000000,HashTable,4,1.287622789
cpp,hash_table,6. Delete,5000000,HashTable,5,1.279785031
cpp,hash_table,6. Delete,5000000,unordered_flat_map,1,1.734499792
cpp,hash_table,6. Delete,5000000,unordered_flat_map,2,1.743822600
cpp,hash_table,6. Delete,5000000,unordered_flat_map,3,1.742299975
cpp,hash_table,6. Delete,5000000,unordered_flat_map,4,1.740464410
cpp,hash_table,6. Delete,5000000,unordered_flat_map,5,1.734326132
cpp,hash_table,6. Delete,10000000,HashTable,1,2.635666428
cpp,hash_table,6. Delete,10000000,HashTable,2,2.565104907
cpp,hash_table,6. Delete,10000000,HashTable,3,2.575233290
cpp,hash_table,6. Delete,10000000,HashTable,4,2.573412614
cpp,hash_table,6. Delete,10000000,HashTable,5,2.571190335
cpp,hash_table,6. Delete,10000000,unordered_flat_map,1,3.553568962
cpp,hash_table,6. Delete,10000000,unordered_flat_map,2,3.542502706
cpp,hash_table,6. Delete,10000000,unordered_flat_map,3,3.544840721
cpp,hash_table,6. Delete,10000000,unordered_flat_map,4,3.549545257
cpp,hash_table,6. Delete,10000000,unordered_flat_map,5,3.544890382
cpp,hash_table,6. Delete,15000000,HashTable,1,4.206048977
cpp,hash_table,6. Delete,15000000,HashTable,2,4.014548360
cpp,hash_table,6. Delete,15000000,HashTable,3,4.018061109
cpp,hash_table,6. Delete,15000000,HashTable,4,4.012224646
cpp,hash_table,6. Delete,15000000,HashTable,5,4.006640314
cpp,hash_table,6. Delete,15000000,unordered_flat_map,1,5.274602412
cpp,hash_table,6. Delete,15000000,unordered_flat_map,2,5.545276174
cpp,hash_table,6. Delete,15000000,unordered_flat_map,3,5.725416224
cpp,hash_table,6. Delete,15000000,unordered_flat_map,4,5.958996385
cpp,hash_table,6. Delete,15000000,unordered_flat_map,5,5.618643647
cpp,hash_table,7. Get after deletions,10000,HashTable,1,0.001018630
cpp,hash_table,7. Get after deletions,10000,HashTable,2,0.000866794
cpp,hash_table,7. Get after deletions,10000,HashTable,3,0.000872207
cpp,hash_table,7. Get after deletions,10000,HashTable,4,0.000867504
cpp,hash_table,7. Get after deletions,10000,HashTable,5,0.000865850
cpp,hash_table,7. Get after deletions,10000,unordered_flat_map,1,0.000630719
cpp,hash_table,7. Get after deletions,10000,unordered_flat_map,2,0.000583912
cpp,hash_table,7. Get after deletions,10000,unordered_flat_map,3,0.000583519
cpp,hash_table,7. Get after deletions,10000,unordered_flat_map,4,0.000582770
cpp,hash_table,7. Get after deletions,10000,unordered_flat_map,5,0.000581957
cpp,hash_table,7. Get after deletions,50000,HashTable,1,0.003642809
cpp,hash_table,7. Get after deletions,50000,HashTable,2,0.003971679
cpp,hash_table,7. Get after deletions,50000,HashTable,3,0.006947911
cpp,hash_table,7. Get after deletions,50000,HashTable,4,0.003789234
cpp,hash_table,7. Get after deletions,50000,HashTable,5,0.003716056
cpp,hash_table,7. Get after deletions,50000,unordered_flat_map,1,0.002500768
cpp,hash_table,7. Get after deletions,50000,unordered_flat_map,2,0.002494383
cpp,hash_table,7. Get after deletions,50000,unordered_flat_map,3,0.002562468
cpp,hash_table,7. Get after deletions,50000,unordered_flat_map,4,0.002320236
cpp,hash_table,7. Get after deletions,50000,unordered_flat_map,5,0.002314691
cpp,hash_table,7. Get after deletions,100000,HashTable,1,0.008177958
cpp,hash_table,7. Get after deletions,100000,HashTable,2,0.008313645
cpp,hash_table,7. Get after deletions,100000,HashTable,3,0.007234675
cpp,hash_table,7. Get after deletions,100000,HashTable,4,0.006979825
cpp,hash_table,7. Get after deletions,100000,HashTable,5,0.007267549
cpp,hash_table,7. Get after deletions,100000,unordered_flat_map,1,0.004864771
cpp,hash_table,7. Get after deletions,100000,unordered_flat_map,2,0.004674303
cpp,hash_table,7. Get after deletions,100000,unordered_flat_map,3,0.004733592
cpp,hash_table,7. Get after deletions,100000,unordered_flat_map,4,0.004898485
cpp,hash_table,7. Get after deletions,100000,unordered_flat_map,5,0.004746090
cpp,hash_table,7. Get after deletions,200000,HashTable,1,0.022683522
cpp,hash_table,7. Get after deletions,200000,HashTable,2,0.023905729
cpp,hash_table,7. Get after deletions,200000,HashTable,3,0.020970199
cpp,hash_table,7. Get after deletions,200000,HashTable,4,0.022402187
cpp,hash_table,7. Get after deletions,200000,HashTable,5,0.021973050
cpp,hash_table,7. Get after deletions,200000,unordered_flat_map,1,0.011832738
cpp,hash_table,7. Get after deletions,200000,unordered_flat_map,2,0.010145995
cpp,hash_table,7. Get after deletions,200000,unordered_flat_map,3,0.012686201
cpp,hash_table,7. Get after deletions,200000,unordered_flat_map,4,0.010198407
cpp,hash_table,7. Get after deletions,200000,unordered_flat_map,5,0.010034200
cpp,hash_table,7. Get after deletions,500000,HashTable,1,0.090917341
cpp,hash_table,7. Get after deletions,500000,HashTable,2,0.089389040
cpp,hash_table,7. Get after deletions,500000,HashTable,3,0.088599918
cpp,hash_table,7. Get after deletions,500000,HashTable,4,0.087776705
cpp,hash_table,7. Get after deletions,500000,HashTable,5,0.093107305
cpp,hash_table,7. Get after deletions,500000,unordered_flat_map,1,0.034853501
cpp,hash_table,7. Get after deletions,500000,unordered_flat_map,2,0.025421860
cpp,hash_table,7. Get after deletions,500000,unordered_flat_map,3,0.027167904
cpp,hash_table,7. Get after deletions,500000,unordered_flat_map,4,0.027262406
cpp,hash_table,7. Get after deletions,500000,unordered_flat_map,5,0.026913477
cpp,hash_table,7. Get after deletions,1000000,HashTable,1,0.202693907
cpp,hash_table,7. Get after deletions,1000000,HashTable,2,0.207830089
cpp,hash_table,7. Get after deletions,1000000,HashTable,3,0.209309561
cpp,hash_table,7. Get after deletions,1000000,HashTable,4,0.208140347
cpp,hash_table,7. Get after deletions,1000000,HashTable,5,0.208244563
cpp,hash_table,7. Get after deletions,1000000,unordered_flat_map,1,0.080752257
cpp,hash_table,7. Get after deletions,1000000,unordered_flat_map,2,0.076740936
cpp,hash_table,7. Get after deletions,1000000,unordered_flat_map,3,0.075899736
cpp,hash_table,7. Get after deletions,1000000,unordered_flat_map,4,0.070674204
cpp,hash_table,7. Get after deletions,1000000,unordered_flat_map,5,0.069198338
cpp,hash_table,7. Get after deletions,2000000,HashTable,1,0.441303869
cpp,hash_table,7. Get after deletions,2000000,HashTable,2,0.445591885
cpp,hash_table,7. Get after deletions,2000000,HashTable,3,0.443491558
cpp,hash_table,7. Get after deletions,2000000,HashTable,4,0.441396385
cpp,hash_table,7. Get after deletions,2000000,HashTable,5,0.442588109
cpp,hash_table,7. Get after deletions,2000000,unordered_flat_map,1,0.199292821
cpp,hash_table,7. Get after deletions,2000000,unordered_flat_map,2,0.190774882
cpp,hash_table,7. Get after deletions,2000000,unordered_flat_map,3,0.189849339
cpp,hash_table,7. Get after deletions,2000000,unordered_flat_map,4,0.186671129
cpp,hash_table,7. Get after deletions,2000000,unordered_flat_map,5,0.187572701
cpp,hash_table,7. Get after deletions,5000000,HashTable,1,1.118300412
cpp,hash_table,7. Get after deletions,5000000,HashTable,2,1.136497664
cpp,hash_table,7. Get after deletions,5000000,HashTable,3,1.066870521
cpp,hash_table,7. Get after deletions,5000000,HashTable,4,0.862412612
cpp,hash_table,7. Get after deletions,5000000,HashTable,5,0.923728181
cpp,hash_table,7. Get after deletions,5000000,unordered_flat_map,1,0.437511014
cpp,hash_table,7. Get after deletions,5000000,unordered_flat_map,2,0.404732435
cpp,hash_table,7. Get after deletions,5000000,unordered_flat_map,3,0.415625947
cpp,hash_table,7. Get after deletions,5000000,unordered_flat_map,4,0.408549600
cpp,hash_table,7. Get after deletions,5000000,unordered_flat_map,5,0.412486907
cpp,hash_table,7. Get after deletions,10000000,HashTable,1,2.463421089
cpp,hash_table,7. Get after deletions,10000000,HashTable,2,2.449061865
cpp,hash_table,7. Get after deletions,10000000,HashTable,3,2.172555135
cpp,hash_table,7. Get after deletions,10000000,HashTable,4,2.087743956
cpp,hash_table,7. Get after deletions,10000000,HashTable,5,2.080937002
cpp,hash_table,7. Get after deletions,10000000,unordered_flat_map,1,0.882996491
cpp,hash_table,7. Get after deletions,10000000,unordered_flat_map,2,0.862073333
cpp,hash_table,7. Get after deletions,10000000,unordered_flat_map,3,0.835970614
cpp,hash_table,7. Get after deletions,10000000,unordered_flat_map,4,0.836046645
cpp,hash_table,7. Get after deletions,10000000,unordered_flat_map,5,0.831225908
cpp,hash_table,7. Get after deletions,15000000,HashTable,1,3.682725459
cpp,hash_table,7. Get after deletions,15000000,HashTable,2,3.670254196
cpp,hash_table,7. Get after deletions,15000000,HashTable,3,3.668942250
cpp,hash_table,7. Get after deletions,15000000,HashTable,4,3.396257478
cpp,hash_table,7. Get after deletions,15000000,HashTable,5,3.218322406
cpp,hash_table,7. Get after deletions,15000000,unordered_flat_map,1,1.463165650
cpp,hash_table,7. Get after deletions,15000000,unordered_flat_map,2,1.464230866
cpp,hash_table,7. Get after deletions,15000000,unordered_flat_map,3,1.551499967
cpp,hash_table,7. Get after deletions,15000000,unordered_flat_map,4,1.495727943
cpp,hash_table,7. Get after deletions,15000000,unordered_flat_map,5,1.382787169
cpp,hash_table,8. Insert after deletions,10000,HashTable,1,0.001318550
cpp,hash_table,8. Insert after deletions,10000,HashTable,2,0.001231620
cpp,hash_table,8. Insert after deletions,10000,HashTable,3,0.001195394
cpp,hash_table,8. Insert after deletions,10000,HashTable,4,0.001132601
cpp,hash_table,8. Insert after deletions,10000,HashTable,5,0.001224138
cpp,hash_table,8. Insert after deletions,10000,unordered_flat_map,1,0.001813328
cpp,hash_table,8. Insert after deletions,10000,unordered_flat_map,2,0.001921375
cpp,hash_table,8. Insert after deletions,10000,unordered_flat_map,3,0.001806085
cpp,hash_table,8. Insert after deletions,10000,unordered_flat_map,4,0.001805692
cpp,hash_table,8. Insert after deletions,10000,unordered_flat_map,5,0.001808172
cpp,hash_table,8. Insert after deletions,50000,HashTable,1,0.005974136
cpp,hash_table,8. Insert after deletions,50000,HashTable,2,0.006005434
cpp,hash_table,8. Insert after deletions,50000,HashTable,3,0.005787815
cpp,hash_table,8. Insert after deletions,50000,HashTable,4,0.005839968
cpp,hash_table,8. Insert after deletions,50000,HashTable,5,0.006338487
cpp,hash_table,8. Insert after deletions,50000,unordered_flat_map,1,0.009713643
cpp,hash_table,8. Insert after deletions,50000,unordered_flat_map,2,0.008765034
cpp,hash_table,8. Insert after deletions,50000,unordered_flat_map,3,0.009146051
cpp,hash_table,8. Insert after deletions,50000,unordered_flat_map,4,0.009659140
cpp,hash_table,8. Insert after deletions,50000,unordered_flat_map,5,0.009019076
cpp,hash_table,8. Insert after deletions,100000,HashTable,1,0.011708585
cpp,hash_table,8. Insert after deletions,100000,HashTable,2,0.013409016
cpp,hash_table,8. Insert after deletions,100000,HashTable,3,0.011587546
cpp,hash_table,8. Insert after deletions,100000,HashTable,4,0.011847312
cpp,hash_table,8. Insert after deletions,100000,HashTable,5,0.011462385
cpp,hash_table,8. Insert after deletions,100000,unordered_flat_map,1,0.017337925
cpp,hash_table,8. Insert after deletions,100000,unordered_flat_map,2,0.016928666
cpp,hash_table,8. Insert after deletions,100000,unordered_flat_map,3,0.016717969
cpp,hash_table,8. Insert after deletions,100000,unordered_flat_map,4,0.016911212
cpp,hash_table,8. Insert after deletions,100000,unordered_flat_map,5,0.016725074
cpp,hash_table,8. Insert after deletions,200000,HashTable,1,0.023160136
cpp,hash_table,8. Insert after deletions,200000,HashTable,2,0.025035714
cpp,hash_table,8. Insert after deletions,200000,HashTable,3,0.023921592
cpp,hash_table,8. Insert after deletions,200000,HashTable,4,0.024259672
cpp,hash_table,8. Insert after deletions,200000,HashTable,5,0.023668922
cpp,hash_table,8. Insert after deletions,200000,unordered_flat_map,1,0.036798073
cpp,hash_table,8. Insert after deletions,200000,unordered_flat_map,2,0.035044718
cpp,hash_table,8. Insert after deletions,200000,unordered_flat_map,3,0.034996560
cpp,hash_table,8. Insert after deletions,200000,unordered_flat_map,4,0.034424919
cpp,hash_table,8. Insert after deletions,200000,unordered_flat_map,5,0.033961657
cpp,hash_table,8. Insert after deletions,500000,HashTable,1,0.180093130
cpp,hash_table,8. Insert after deletions,500000,HashTable,2,0.186391433
cpp,hash_table,8. Insert after deletions,500000,HashTable,3,0.171919838
cpp,hash_table,8. Insert after deletions,500000,HashTable,4,0.173522996
cpp,hash_table,8. Insert after deletions,500000,HashTable,5,0.173379818
cpp,hash_table,8. Insert after deletions,500000,unordered_flat_map,1,0.112282183
cpp,hash_table,8. Insert after deletions,500000,unordered_flat_map,2,0.108407716
cpp,hash_table,8. Insert after deletions,500000,unordered_flat_map,3,0.109995638
cpp,hash_table,8. Insert after deletions,500000,unordered_flat_map,4,0.108442530
cpp,hash_table,8. Insert after deletions,500000,unordered_flat_map,5,0.108456752
cpp,hash_table,8. Insert after deletions,1000000,HashTable,1,0.375277828
cpp,hash_table,8. Insert after deletions,1000000,HashTable,2,0.361846616
cpp,hash_table,8. Insert after deletions,1000000,HashTable,3,0.360887967
cpp,hash_table,8. Insert after deletions,1000000,HashTable,4,0.388191589
cpp,hash_table,8. Insert after deletions,1000000,HashTable,5,0.376849924
cpp,hash_table,8. Insert after deletions,1000000,unordered_flat_map,1,0.258643279
cpp,hash_table,8. Insert after deletions,1000000,unordered_flat_map,2,0.230505527
cpp,hash_table,8. Insert after deletions,1000000,unordered_flat_map,3,0.228653901
cpp,hash_table,8. Insert after deletions,1000000,unordered_flat_map,4,0.231390807
cpp,hash_table,8. Insert after deletions,1000000,unordered_flat_map,5,0.236006825
cpp,hash_table,8. Insert after deletions,2000000,HashTable,1,0.723483954
cpp,hash_table,8. Insert after deletions,2000000,HashTable,2,0.708870911
cpp,hash_table,8. Insert after deletions,2000000,HashTable,3,0.709096781
cpp,hash_table,8. Insert after deletions,2000000,HashTable,4,0.703992953
cpp,hash_table,8. Insert after deletions,2000000,HashTable,5,0.703887472
cpp,hash_table,8. Insert after deletions,2000000,unordered_flat_map,1,0.489391439
cpp,hash_table,8. Insert after deletions,2000000,unordered_flat_map,2,0.474307626
cpp,hash_table,8. Insert after deletions,2000000,unordered_flat_map,3,0.474310478
cpp,hash_table,8. Insert after deletions,2000000,unordered_flat_map,4,0.474095832
cpp,hash_table,8. Insert after deletions,2000000,unordered_flat_map,5,0.483279412
cpp,hash_table,8. Insert after deletions,5000000,HashTable,1,1.559602275
cpp,hash_table,8. Insert after deletions,5000000,HashTable,2,1.475333093
